family,n,panel_width,variant,u12_schedule,samples,completed_count,accepted_count,nonfinite_run_count,panels_observed_count,panels_observed_min,panels_observed_p10,panels_observed_median,panels_observed_p90,panels_observed_max,factorization_ms_count,factorization_ms_min,factorization_ms_p10,factorization_ms_median,factorization_ms_p90,factorization_ms_max,scale_ms_count,scale_ms_min,scale_ms_p10,scale_ms_median,scale_ms_p90,scale_ms_max,oracle_scan_ms_count,oracle_scan_ms_min,oracle_scan_ms_p10,oracle_scan_ms_median,oracle_scan_ms_p90,oracle_scan_ms_max,reconstruction_relative_residual_count,reconstruction_relative_residual_min,reconstruction_relative_residual_p10,reconstruction_relative_residual_median,reconstruction_relative_residual_p90,reconstruction_relative_residual_max,total_scaled_elements_count,total_scaled_elements_min,total_scaled_elements_p10,total_scaled_elements_median,total_scaled_elements_p90,total_scaled_elements_max,subnormal_outputs_count,subnormal_outputs_min,subnormal_outputs_p10,subnormal_outputs_median,subnormal_outputs_p90,subnormal_outputs_max,flushed_to_zero_count,flushed_to_zero_min,flushed_to_zero_p10,flushed_to_zero_median,flushed_to_zero_p90,flushed_to_zero_max,nonfinite_values_count,nonfinite_values_min,nonfinite_values_p10,nonfinite_values_median,nonfinite_values_p90,nonfinite_values_max
random,512,64,off_serial,serial,3,3,3,0,3,8.0,8.0,8.0,8.0,8.0,3,6.905119895935059,6.905254459381104,6.905792713165283,6.912243366241455,6.913856029510498,3,0.0,0.0,0.0,0.0,0.0,3,0.05120000243186951,0.05160320103168488,0.05321599543094635,0.054854395985603335,0.05526399612426758,3,0.0011170366255438579,0.0011568434933777827,0.0013160709647134818,0.0013517769934574403,0.0013607035006434301,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,512,64,predictive,rankwise,3,3,3,0,3,8.0,8.0,8.0,8.0,8.0,3,11.095104217529297,11.096934509277343,11.104255676269531,11.113241577148438,11.115488052368164,3,0.026623999699950218,0.026623999699950218,0.026623999699950218,0.02744319848716259,0.027647998183965683,3,0.05020800232887268,0.05040640160441399,0.05119999870657921,0.05199360176920891,0.05219200253486633,3,0.0011170366255438579,0.0011568434933777827,0.0013160709647134818,0.0013517769934574403,0.0013607035006434301,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,61440,1024,off_rankwise,rankwise,3,3,3,0,3,60.0,60.0,60.0,60.0,60.0,3,107314.78125,107315.66562500001,107319.203125,107319.365625,107319.40625,3,0.0,0.0,0.0,0.0,0.0,3,407.84918212890625,407.85079956054693,407.8572692871094,407.9023376464844,407.9136047363281,3,0.030797913751201656,0.03362779403169087,0.04494731515364771,0.06701655480089526,0.07253386471270715,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,61440,1024,off_serial,serial,3,3,3,0,3,60.0,60.0,60.0,60.0,60.0,3,119535.6796875,119536.20312500001,119538.296875,119549.959375,119552.875,3,0.0,0.0,0.0,0.0,0.0,3,407.84588623046875,407.85717773437506,407.90234375,407.9710205078125,407.9881896972656,3,0.030797913751201656,0.03362779403169087,0.04494731515364771,0.06701655480089526,0.07253386471270715,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,61440,1024,predictive,rankwise,3,3,3,0,3,60.0,60.0,60.0,60.0,60.0,3,108135.5859375,108136.2390625,108138.8515625,108142.6640625,108143.6171875,3,20.753408432006836,20.768768310546875,20.83020782470703,20.83594207763672,20.83737564086914,3,407.8531799316406,407.85459594726564,407.8602600097656,407.87578735351565,407.8796691894531,3,0.030797913751201656,0.03362779403169087,0.04494731515364771,0.06701655480089526,0.07253386471270715,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,8192,128,off_rankwise,rankwise,3,3,3,0,3,64.0,64.0,64.0,64.0,64.0,3,350.0269470214844,350.0757263183594,350.2708435058594,350.6786804199219,350.7806396484375,3,0.0,0.0,0.0,0.0,0.0,3,15.747098922729492,15.748123741149902,15.752223014831543,15.789882469177247,15.799297332763672,3,0.004744396364298425,0.005025258407477168,0.0061487065801921394,0.007427797704050475,0.007747570485015059,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,8192,128,off_serial,serial,3,3,3,0,3,64.0,64.0,64.0,64.0,64.0,3,353.251953125,353.32611694335935,353.6227722167969,355.06310424804684,355.4231872558594,3,0.0,0.0,0.0,0.0,0.0,3,15.766589164733887,15.773143577575684,15.799361228942871,15.80258388519287,15.803389549255371,3,0.004744396364298425,0.005025258407477168,0.0061487065801921394,0.007427797704050475,0.007747570485015059,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,8192,128,predictive,rankwise,3,3,3,0,3,64.0,64.0,64.0,64.0,64.0,3,417.8636779785156,417.97799682617193,418.4352722167969,418.4393005371094,418.4403076171875,3,0.5683200359344482,0.5691392302513123,0.5724160075187683,0.5773311972618104,0.5785599946975708,3,15.751260757446289,15.757815170288087,15.784032821655273,15.78648796081543,15.787101745605469,3,0.004744396364298425,0.005025258407477168,0.0061487065801921394,0.007427797704050475,0.007747570485015059,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
underflow,10240,128,predictive,rankwise,3,3,3,0,3,80.0,80.0,80.0,80.0,80.0,3,695.4906005859375,695.4930908203125,695.5030517578125,695.5528564453125,695.5653076171875,3,0.8488960266113281,0.8491008281707765,0.8499200344085693,0.8523776054382324,0.8529919981956482,3,25.665569305419922,25.668231964111328,25.678882598876953,25.678908538818362,25.67891502380371,3,3.814324736595154e-05,3.814324736595154e-05,3.814324736595154e-05,3.814324736595154e-05,3.814324736595154e-05,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
underflow,1024,64,predictive,rankwise,3,3,3,0,3,16.0,16.0,16.0,16.0,16.0,3,20.94285011291504,20.94551200866699,20.956159591674805,20.96681022644043,20.969472885131836,3,0.043007999658584595,0.043212799727916716,0.04403200000524521,0.046464000642299656,0.04707200080156326,3,0.1658879965543747,0.1665023922920227,0.16895997524261475,0.16977919340133668,0.16998399794101715,3,3.810971975326538e-06,3.8109719753265385e-06,3.810971975326538e-06,3.810971975326538e-06,3.810971975326538e-06,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
