family,n,seed,panel,tau,w,accumulate,steps,triggers,subs,fallbacks,scanned,trigger_pct,sub_pct,fallback_pct,sub_success_given_trigger_pct,avg_scanned_per_step,max_mult,growth,residual,finite,time_s
uniform,512,3,64,1.05,8,fp32,512,206,198,8,361,40.234375,38.671875,1.5625,96.11650485436893,0.705078125,0.99951171875,14.1640625,0.002202781953157524,True,0.11708368800464086
uniform,512,3,64,1.05,2,fp32,512,226,184,42,315,44.140625,35.9375,8.203125,81.41592920353982,0.615234375,0.99951171875,17.953125,0.002231434920643767,True,0.14901353401364759
uniform,512,3,64,1.05,12,fp32,512,209,203,6,362,40.8203125,39.6484375,1.171875,97.12918660287082,0.70703125,0.99951171875,17.71875,0.0021874794583258707,True,0.11795352699118666
uniform,512,3,64,1.1,1,fp32,512,361,144,217,356,70.5078125,28.125,42.3828125,39.88919667590028,0.6953125,0.99951171875,16.390625,0.00223645492265543,True,0.11622856502071954
uniform,512,3,64,1.1,2,fp32,512,352,210,142,564,68.75,41.015625,27.734375,59.65909090909091,1.1015625,0.99951171875,14.5703125,0.00218615180538149,True,0.12305912000010721
uniform,512,3,64,1.1,8,fp32,512,354,330,24,1021,69.140625,64.453125,4.6875,93.22033898305085,1.994140625,0.99951171875,16.234375,0.002085708233805385,True,0.12640430498868227
uniform,512,3,64,1.05,16,fp32,512,209,203,6,366,40.8203125,39.6484375,1.171875,97.12918660287082,0.71484375,0.99951171875,17.71875,0.0021874794583258707,True,0.15125880102277733
uniform,512,3,64,1.1,16,fp32,512,338,324,14,982,66.015625,63.28125,2.734375,95.85798816568047,1.91796875,0.99951171875,16.984375,0.002083862507913483,True,0.11454124501324259
uniform,512,3,64,1.1,12,fp32,512,350,329,21,1054,68.359375,64.2578125,4.1015625,94.0,2.05859375,0.99951171875,20.8125,0.002153191516991197,True,0.13173445101710968
uniform,512,3,64,1.2,2,fp32,512,451,113,338,822,88.0859375,22.0703125,66.015625,25.055432372505543,1.60546875,0.99951171875,19.890625,0.0022164284677274075,True,0.09634533998905681
uniform,512,3,64,1.2,6,fp32,512,453,210,243,2058,88.4765625,41.015625,47.4609375,46.35761589403973,4.01953125,1.0,15.8671875,0.002149693480012203,True,0.08848532498814166
uniform,512,3,64,1.1,4,fp32,512,343,267,76,814,66.9921875,52.1484375,14.84375,77.84256559766764,1.58984375,0.99951171875,16.546875,0.0021655865631147056,True,0.15900780700030737
uniform,512,3,64,1.2,4,fp32,512,458,184,274,1505,89.453125,35.9375,53.515625,40.17467248908297,2.939453125,1.0,14.7109375,0.0021457920625433695,True,0.12897516001248732
uniform,512,3,64,1.2,1,fp32,512,444,77,367,438,86.71875,15.0390625,71.6796875,17.34234234234234,0.85546875,1.0,16.53125,0.0022124938677875704,True,0.1491557279950939
uniform,512,3,64,1.5,4,fp32,512,508,26,482,1920,99.21875,5.078125,94.140625,5.118110236220472,3.75,1.0,15.640625,0.002318126521774706,True,0.0948520080128219
uniform,512,4,64,1.001,16,fp32,512,5,5,0,5,0.9765625,0.9765625,0.0,100.0,0.009765625,0.9990234375,18.421875,0.0022438597933117014,True,0.07153097802074626
uniform,512,4,64,1.001,12,fp32,512,5,5,0,5,0.9765625,0.9765625,0.0,100.0,0.009765625,0.9990234375,18.421875,0.0022438597933117014,True,0.08192931799567305
uniform,512,4,64,1.001,1,fp32,512,5,5,0,5,0.9765625,0.9765625,0.0,100.0,0.009765625,0.9990234375,18.421875,0.0022438597933117014,True,0.11452534797717817
uniform,512,3,64,1.5,1,fp32,512,501,10,491,494,97.8515625,1.953125,95.8984375,1.996007984031936,0.96484375,0.99951171875,17.4375,0.002298488400996279,True,0.14867489601601847
uniform,512,3,64,1.2,12,fp32,512,455,316,139,2965,88.8671875,61.71875,27.1484375,69.45054945054945,5.791015625,1.0,12.875,0.00206403503471555,True,0.15629064801032655
uniform,512,4,64,1.001,6,fp32,512,5,5,0,5,0.9765625,0.9765625,0.0,100.0,0.009765625,0.9990234375,18.421875,0.0022438597933117014,True,0.09922915801871568
uniform,512,3,64,1.5,6,fp32,512,506,26,480,2822,98.828125,5.078125,93.75,5.138339920948616,5.51171875,1.0,17.984375,0.0022630584563191713,True,0.14355284502380528
uniform,512,4,64,1.001,2,fp32,512,5,5,0,5,0.9765625,0.9765625,0.0,100.0,0.009765625,0.9990234375,18.421875,0.0022438597933117014,True,0.10994265100453049
uniform,512,3,64,1.5,2,fp32,512,498,12,486,966,97.265625,2.34375,94.921875,2.4096385542168677,1.88671875,0.99951171875,17.4375,0.00229880439899845,True,0.1584893200197257
uniform,512,4,64,1.001,8,fp32,512,5,5,0,5,0.9765625,0.9765625,0.0,100.0,0.009765625,0.9990234375,18.421875,0.0022438597933117014,True,0.11075859100674279
uniform,512,3,64,1.2,8,fp32,512,460,264,196,2454,89.84375,51.5625,38.28125,57.391304347826086,4.79296875,0.99951171875,15.0078125,0.002098103666487234,True,0.19539960401016288
uniform,512,3,64,1.5,12,fp32,512,503,48,455,5202,98.2421875,9.375,88.8671875,9.542743538767395,10.16015625,1.0,16.296875,0.0022280300579333866,True,0.1714003329980187
uniform,512,4,64,1.001,4,fp32,512,5,5,0,5,0.9765625,0.9765625,0.0,100.0,0.009765625,0.9990234375,18.421875,0.0022438597933117014,True,0.1361579610093031
uniform,512,4,64,1.005,2,fp32,512,34,33,1,38,6.640625,6.4453125,0.1953125,97.05882352941177,0.07421875,0.99951171875,15.984375,0.0022136248313002413,True,0.10867351101478562
uniform,512,4,64,1.005,1,fp32,512,17,14,3,17,3.3203125,2.734375,0.5859375,82.3529411764706,0.033203125,0.99951171875,22.546875,0.002238929397258708,True,0.14120141402236186
uniform,512,4,64,1.005,6,fp32,512,34,33,1,42,6.640625,6.4453125,0.1953125,97.05882352941177,0.08203125,0.99951171875,15.984375,0.0022136248313002413,True,0.11152213497553021
uniform,512,3,64,1.5,16,fp32,512,505,60,445,6632,98.6328125,11.71875,86.9140625,11.881188118811881,12.953125,1.0,15.546875,0.0022125727014368963,True,0.19490018198848702
uniform,512,4,64,1.005,16,fp32,512,34,33,1,52,6.640625,6.4453125,0.1953125,97.05882352941177,0.1015625,0.99951171875,15.984375,0.0022136248313002413,True,0.07485680401441641
uniform,512,3,64,1.2,16,fp32,512,467,353,114,3346,91.2109375,68.9453125,22.265625,75.58886509635974,6.53515625,0.99951171875,13.046875,0.002014717187061609,True,0.23367376599344425
uniform,512,4,64,1.005,8,fp32,512,34,33,1,44,6.640625,6.4453125,0.1953125,97.05882352941177,0.0859375,0.99951171875,15.984375,0.0022136248313002413,True,0.09683726000366732
uniform,512,4,64,1.005,4,fp32,512,34,33,1,40,6.640625,6.4453125,0.1953125,97.05882352941177,0.078125,0.99951171875,15.984375,0.0022136248313002413,True,0.13879082899075001
uniform,512,4,64,1.005,12,fp32,512,34,33,1,48,6.640625,6.4453125,0.1953125,97.05882352941177,0.09375,0.99951171875,15.984375,0.0022136248313002413,True,0.09111528398352675
uniform,512,3,64,1.5,8,fp32,512,507,43,464,3660,99.0234375,8.3984375,90.625,8.481262327416173,7.1484375,1.0,13.90625,0.0022229059881011992,True,0.22138317598728463
uniform,512,4,64,1.01,4,fp32,512,53,51,2,60,10.3515625,9.9609375,0.390625,96.22641509433963,0.1171875,0.99951171875,18.25,0.0022023036702757443,True,0.1003402280039154
uniform,512,4,64,1.01,2,fp32,512,53,51,2,58,10.3515625,9.9609375,0.390625,96.22641509433963,0.11328125,0.99951171875,18.25,0.0022023036702757443,True,0.113188726012595
uniform,512,4,64,1.01,6,fp32,512,53,51,2,62,10.3515625,9.9609375,0.390625,96.22641509433963,0.12109375,0.99951171875,18.25,0.0022023036702757443,True,0.11082390497904271
uniform,512,4,64,1.01,8,fp32,512,53,51,2,64,10.3515625,9.9609375,0.390625,96.22641509433963,0.125,0.99951171875,18.25,0.0022023036702757443,True,0.1110535079787951
uniform,512,4,64,1.01,16,fp32,512,53,51,2,72,10.3515625,9.9609375,0.390625,96.22641509433963,0.140625,0.99951171875,18.25,0.0022023036702757443,True,0.11160811799345538
uniform,512,4,64,1.01,1,fp32,512,42,40,2,42,8.203125,7.8125,0.390625,95.23809523809524,0.08203125,0.99951171875,19.90625,0.0022691037661473792,True,0.14065823299461044
uniform,512,4,64,1.01,12,fp32,512,53,51,2,68,10.3515625,9.9609375,0.390625,96.22641509433963,0.1328125,0.99951171875,18.25,0.0022023036702757443,True,0.1403996669978369
uniform,512,4,64,1.02,2,fp32,512,93,90,3,110,18.1640625,17.578125,0.5859375,96.7741935483871,0.21484375,1.0,24.34375,0.002204405323088845,True,0.11260242699063383
uniform,512,4,64,1.05,1,fp32,512,211,131,80,210,41.2109375,25.5859375,15.625,62.08530805687204,0.41015625,1.0,16.203125,0.0022414314124294373,True,0.08714923998923041
uniform,512,4,64,1.02,6,fp32,512,98,97,1,130,19.140625,18.9453125,0.1953125,98.9795918367347,0.25390625,0.99951171875,14.34375,0.0021902453587619546,True,0.11074385998654179
uniform,512,4,64,1.02,1,fp32,512,89,75,14,88,17.3828125,14.6484375,2.734375,84.26966292134831,0.171875,0.99951171875,15.5,0.0022657772304231125,True,0.14235297698178329
uniform,512,4,64,1.05,8,fp32,512,229,225,4,394,44.7265625,43.9453125,0.78125,98.2532751091703,0.76953125,0.99951171875,17.265625,0.0022093004826802755,True,0.08479866702691652
uniform,512,4,64,1.05,4,fp32,512,215,198,17,337,41.9921875,38.671875,3.3203125,92.09302325581395,0.658203125,0.99951171875,24.234375,0.0022310252730488936,True,0.10137158501311205
uniform,512,4,64,1.02,12,fp32,512,98,97,1,136,19.140625,18.9453125,0.1953125,98.9795918367347,0.265625,0.99951171875,14.34375,0.0021902453587619546,True,0.12142012300319038
uniform,512,4,64,1.02,16,fp32,512,98,97,1,140,19.140625,18.9453125,0.1953125,98.9795918367347,0.2734375,0.99951171875,14.34375,0.0021902453587619546,True,0.12100776299485005
uniform,512,4,64,1.02,4,fp32,512,98,97,1,128,19.140625,18.9453125,0.1953125,98.9795918367347,0.25,0.99951171875,14.34375,0.0021902453587619546,True,0.143567201012047
uniform,512,4,64,1.02,8,fp32,512,98,97,1,132,19.140625,18.9453125,0.1953125,98.9795918367347,0.2578125,0.99951171875,14.34375,0.0021902453587619546,True,0.14179730298928916
uniform,512,4,64,1.05,16,fp32,512,222,215,7,370,43.359375,41.9921875,1.3671875,96.84684684684684,0.72265625,0.99951171875,16.203125,0.0021513100339595184,True,0.10769898199941963
uniform,512,4,64,1.05,2,fp32,512,224,189,35,319,43.75,36.9140625,6.8359375,84.375,0.623046875,1.0,17.84375,0.0021770459383705972,True,0.15276942899799906
uniform,512,4,64,1.05,6,fp32,512,229,225,4,390,44.7265625,43.9453125,0.78125,98.2532751091703,0.76171875,0.99951171875,17.265625,0.0022093004826802755,True,0.1508838039881084
uniform,512,4,64,1.1,1,fp32,512,334,150,184,328,65.234375,29.296875,35.9375,44.91017964071856,0.640625,1.0,16.390625,0.0022435465068774297,True,0.11995615498744883
uniform,512,4,64,1.05,12,fp32,512,222,215,7,366,43.359375,41.9921875,1.3671875,96.84684684684684,0.71484375,0.99951171875,16.203125,0.0021513100339595184,True,0.15239391900831833
uniform,512,4,64,1.1,2,fp32,512,358,218,140,582,69.921875,42.578125,27.34375,60.89385474860335,1.13671875,1.0,14.65625,0.0021820211953189035,True,0.12029752298258245
uniform,512,4,64,1.1,4,fp32,512,356,280,76,821,69.53125,54.6875,14.84375,78.65168539325843,1.603515625,0.99951171875,15.8203125,0.002133556169123063,True,0.12400998300290667
uniform,512,4,64,1.1,6,fp32,512,366,324,42,954,71.484375,63.28125,8.203125,88.52459016393442,1.86328125,0.99951171875,13.0,0.0021121275790918453,True,0.12756468198494986
uniform,512,4,64,1.2,1,fp32,512,445,84,361,440,86.9140625,16.40625,70.5078125,18.876404494382022,0.859375,1.0,18.84375,0.0022268986784717767,True,0.10597549902740866
uniform,512,4,64,1.2,6,fp32,512,441,217,224,1932,86.1328125,42.3828125,43.75,49.20634920634921,3.7734375,1.0,15.3359375,0.002106021699703344,True,0.10393435202422552
uniform,512,4,64,1.1,16,fp32,512,362,344,18,1069,70.703125,67.1875,3.515625,95.02762430939227,2.087890625,0.99951171875,17.5,0.0021148139433892228,True,0.12782717097434215
uniform,512,4,64,1.2,2,fp32,512,452,117,335,833,88.28125,22.8515625,65.4296875,25.884955752212388,1.626953125,0.99951171875,15.671875,0.002189123097538623,True,0.11985324800480157
uniform,512,4,64,1.2,8,fp32,512,444,250,194,2346,86.71875,48.828125,37.890625,56.306306306306304,4.58203125,0.99951171875,15.515625,0.0021315115738172363,True,0.10613066601217724
uniform,512,4,64,1.1,8,fp32,512,356,329,27,1041,69.53125,64.2578125,5.2734375,92.41573033707866,2.033203125,1.0,16.515625,0.002131960801044987,True,0.17137922398978844
uniform,512,4,64,1.1,12,fp32,512,345,331,14,981,67.3828125,64.6484375,2.734375,95.94202898550725,1.916015625,0.99951171875,21.40625,0.0021325298129690378,True,0.16638564798631705
uniform,512,4,64,1.2,12,fp32,512,456,309,147,3112,89.0625,60.3515625,28.7109375,67.76315789473684,6.078125,1.0,14.5859375,0.0020502679779198507,True,0.14615359000163153
uniform,512,4,64,1.5,1,fp32,512,500,8,492,493,97.65625,1.5625,96.09375,1.6,0.962890625,1.0,19.1875,0.00223273210474003,True,0.148390668007778
uniform,512,4,64,1.2,4,fp32,512,452,181,271,1448,88.28125,35.3515625,52.9296875,40.04424778761062,2.828125,0.99951171875,14.4375,0.002167584597615635,True,0.1722366400063038
uniform,512,4,64,1.5,4,fp32,512,502,24,478,1901,98.046875,4.6875,93.359375,4.780876494023905,3.712890625,1.0,21.0625,0.0021967355015695593,True,0.12187517000711523
normal,512,0,64,1.001,1,fp32,512,5,4,1,4,0.9765625,0.78125,0.1953125,80.0,0.0078125,0.99951171875,11.46875,0.004431794580255404,True,0.1096099830174353
uniform,512,4,64,1.2,16,fp32,512,440,324,116,3367,85.9375,63.28125,22.65625,73.63636363636364,6.576171875,0.99951171875,16.75,0.0020455030365145576,True,0.16911283798981458
normal,512,0,64,1.001,2,fp32,512,5,4,1,4,0.9765625,0.78125,0.1953125,80.0,0.0078125,0.99951171875,11.46875,0.004431794580255404,True,0.10929013599525206
normal,512,0,64,1.001,8,fp32,512,5,4,1,4,0.9765625,0.78125,0.1953125,80.0,0.0078125,0.99951171875,11.46875,0.004431794580255404,True,0.08217443301691674
uniform,512,4,64,1.5,2,fp32,512,507,23,484,983,99.0234375,4.4921875,94.53125,4.536489151873767,1.919921875,1.0,17.828125,0.0022170283211767968,True,0.1595683499763254
normal,512,0,64,1.001,6,fp32,512,5,4,1,4,0.9765625,0.78125,0.1953125,80.0,0.0078125,0.99951171875,11.46875,0.004431794580255404,True,0.09901958901900798
normal,512,0,64,1.001,4,fp32,512,5,4,1,4,0.9765625,0.78125,0.1953125,80.0,0.0078125,0.99951171875,11.46875,0.004431794580255404,True,0.10925229199347086
normal,512,0,64,1.001,12,fp32,512,5,4,1,4,0.9765625,0.78125,0.1953125,80.0,0.0078125,0.99951171875,11.46875,0.004431794580255404,True,0.11066331499023363
normal,512,0,64,1.005,1,fp32,512,29,25,4,29,5.6640625,4.8828125,0.78125,86.20689655172414,0.056640625,0.9990234375,11.7890625,0.00444222955953037,True,0.09935786400455981
normal,512,0,64,1.001,16,fp32,512,5,4,1,4,0.9765625,0.78125,0.1953125,80.0,0.0078125,0.99951171875,11.46875,0.004431794580255404,True,0.10801370401168242
uniform,512,4,64,1.5,12,fp32,512,506,41,465,5290,98.828125,8.0078125,90.8203125,8.102766798418973,10.33203125,1.0,16.6875,0.002175009642989501,True,0.17707494398928247
normal,512,0,64,1.005,6,fp32,512,22,22,0,23,4.296875,4.296875,0.0,100.0,0.044921875,0.9951171875,12.078125,0.0043624221538494014,True,0.08837324299383909
uniform,512,4,64,1.5,6,fp32,512,507,30,477,2815,99.0234375,5.859375,93.1640625,5.9171597633136095,5.498046875,1.0,19.328125,0.0021906345306651506,True,0.19952147200820036
normal,512,0,64,1.005,16,fp32,512,22,22,0,23,4.296875,4.296875,0.0,100.0,0.044921875,0.9951171875,12.078125,0.0043624221538494014,True,0.10135147802066058
normal,512,0,64,1.01,6,fp32,512,37,37,0,40,7.2265625,7.2265625,0.0,100.0,0.078125,0.98974609375,12.3046875,0.004354187537989331,True,0.08002428198233247
uniform,512,4,64,1.5,8,fp32,512,507,44,463,3622,99.0234375,8.59375,90.4296875,8.678500986193294,7.07421875,1.0,14.21875,0.0021816653622748353,True,0.21285993300261907
normal,512,0,64,1.005,2,fp32,512,22,22,0,23,4.296875,4.296875,0.0,100.0,0.044921875,0.9951171875,12.078125,0.0043624221538494014,True,0.13895294998656027
normal,512,0,64,1.005,4,fp32,512,22,22,0,23,4.296875,4.296875,0.0,100.0,0.044921875,0.9951171875,12.078125,0.0043624221538494014,True,0.13657256800797768
normal,512,0,64,1.01,1,fp32,512,34,30,4,33,6.640625,5.859375,0.78125,88.23529411764706,0.064453125,1.0,15.078125,0.00445980617839331,True,0.10926929098786786
normal,512,0,64,1.005,8,fp32,512,22,22,0,23,4.296875,4.296875,0.0,100.0,0.044921875,0.9951171875,12.078125,0.0043624221538494014,True,0.13176109801861458
normal,512,0,64,1.01,4,fp32,512,37,37,0,40,7.2265625,7.2265625,0.0,100.0,0.078125,0.98974609375,12.3046875,0.004354187537989331,True,0.11111544200684875
normal,512,0,64,1.01,12,fp32,512,37,37,0,40,7.2265625,7.2265625,0.0,100.0,0.078125,0.98974609375,12.3046875,0.004354187537989331,True,0.10108945702086203
normal,512,0,64,1.01,2,fp32,512,37,37,0,40,7.2265625,7.2265625,0.0,100.0,0.078125,0.98974609375,12.3046875,0.004354187537989331,True,0.11355403301422484
normal,512,0,64,1.005,12,fp32,512,22,22,0,23,4.296875,4.296875,0.0,100.0,0.044921875,0.9951171875,12.078125,0.0043624221538494014,True,0.13755633600521833
normal,512,0,64,1.01,16,fp32,512,37,37,0,40,7.2265625,7.2265625,0.0,100.0,0.078125,0.98974609375,12.3046875,0.004354187537989331,True,0.11004684699582867
normal,512,0,64,1.02,1,fp32,512,93,79,14,92,18.1640625,15.4296875,2.734375,84.94623655913979,0.1796875,0.99951171875,11.4296875,0.004319428921160264,True,0.10979920200770721
normal,512,0,64,1.01,8,fp32,512,37,37,0,40,7.2265625,7.2265625,0.0,100.0,0.078125,0.98974609375,12.3046875,0.004354187537989331,True,0.1372503470047377
normal,512,0,64,1.02,4,fp32,512,107,105,2,130,20.8984375,20.5078125,0.390625,98.13084112149532,0.25390625,0.9990234375,10.1796875,0.004451511154300898,True,0.11154539900599048
normal,512,0,64,1.02,2,fp32,512,84,80,4,103,16.40625,15.625,0.78125,95.23809523809524,0.201171875,1.0,11.78125,0.0044276784374624,True,0.11488314101006836
uniform,512,4,64,1.5,16,fp32,512,504,56,448,6735,98.4375,10.9375,87.5,11.11111111111111,13.154296875,1.0,14.4375,0.0021800665764904743,True,0.27857991901692003
normal,512,0,64,1.02,8,fp32,512,107,105,2,130,20.8984375,20.5078125,0.390625,98.13084112149532,0.25390625,0.9990234375,10.1796875,0.004451511154300898,True,0.0883384519838728
normal,512,0,64,1.05,1,fp32,512,243,153,90,240,47.4609375,29.8828125,17.578125,62.96296296296296,0.46875,1.0,12.609375,0.0044090759486425605,True,0.0908072330057621
normal,512,0,64,1.02,6,fp32,512,107,105,2,130,20.8984375,20.5078125,0.390625,98.13084112149532,0.25390625,0.9990234375,10.1796875,0.004451511154300898,True,0.1231847140006721
normal,512,0,64,1.02,16,fp32,512,107,105,2,130,20.8984375,20.5078125,0.390625,98.13084112149532,0.25390625,0.9990234375,10.1796875,0.004451511154300898,True,0.10192280699266121
normal,512,0,64,1.05,8,fp32,512,211,209,2,327,41.2109375,40.8203125,0.390625,99.0521327014218,0.638671875,0.9619140625,10.796875,0.004292016277758967,True,0.11667989799752831
normal,512,0,64,1.1,1,fp32,512,324,140,184,319,63.28125,27.34375,35.9375,43.20987654320987,0.623046875,0.99951171875,10.828125,0.0043321320181976385,True,0.10729199799243361
normal,512,0,64,1.02,12,fp32,512,107,105,2,130,20.8984375,20.5078125,0.390625,98.13084112149532,0.25390625,0.9990234375,10.1796875,0.004451511154300898,True,0.1524244809988886
normal,512,0,64,1.1,8,fp32,512,340,313,27,839,66.40625,61.1328125,5.2734375,92.05882352941177,1.638671875,0.9990234375,9.8671875,0.004133536391510408,True,0.0814894329814706
normal,512,0,64,1.05,16,fp32,512,211,209,2,327,41.2109375,40.8203125,0.390625,99.0521327014218,0.638671875,0.9619140625,10.796875,0.004292016277758967,True,0.11650184201425873
normal,512,0,64,1.05,2,fp32,512,210,184,26,279,41.015625,35.9375,5.078125,87.61904761904762,0.544921875,0.99951171875,10.796875,0.004267947648258706,True,0.14865011800429784
normal,512,0,64,1.1,2,fp32,512,315,205,110,502,61.5234375,40.0390625,21.484375,65.07936507936508,0.98046875,0.99951171875,12.0703125,0.00437211539765769,True,0.12454650798463263
normal,512,0,64,1.05,4,fp32,512,206,201,5,319,40.234375,39.2578125,0.9765625,97.57281553398059,0.623046875,0.9970703125,13.640625,0.004340790944608982,True,0.15015335998032242
normal,512,0,64,1.05,6,fp32,512,211,209,2,327,41.2109375,40.8203125,0.390625,99.0521327014218,0.638671875,0.9619140625,10.796875,0.004292016277758967,True,0.14957652500015683
normal,512,0,64,1.1,6,fp32,512,345,319,26,774,67.3828125,62.3046875,5.078125,92.46376811594203,1.51171875,0.99951171875,11.0390625,0.004233117132764425,True,0.1237907019967679
normal,512,0,64,1.2,4,fp32,512,439,160,279,1459,85.7421875,31.25,54.4921875,36.44646924829157,2.849609375,1.0,9.765625,0.0042358334395637565,True,0.11228570999810472
normal,512,0,64,1.2,1,fp32,512,459,82,377,453,89.6484375,16.015625,73.6328125,17.864923747276688,0.884765625,1.0,10.8125,0.004445807809382011,True,0.11561868601711467
normal,512,0,64,1.1,16,fp32,512,354,341,13,929,69.140625,66.6015625,2.5390625,96.32768361581921,1.814453125,0.9951171875,11.2890625,0.004154034981575857,True,0.12608159900992177
normal,512,0,64,1.05,12,fp32,512,211,209,2,327,41.2109375,40.8203125,0.390625,99.0521327014218,0.638671875,0.9619140625,10.796875,0.004292016277758967,True,0.16169105199514888
normal,512,0,64,1.1,4,fp32,512,352,296,56,785,68.75,57.8125,10.9375,84.0909090909091,1.533203125,0.9970703125,14.3671875,0.00428826514385579,True,0.16082850599195808
normal,512,0,64,1.1,12,fp32,512,338,326,12,848,66.015625,63.671875,2.34375,96.44970414201184,1.65625,0.99853515625,10.9921875,0.004164436090586676,True,0.162291187007213
normal,512,0,64,1.2,2,fp32,512,461,130,331,848,90.0390625,25.390625,64.6484375,28.199566160520607,1.65625,0.99853515625,13.6953125,0.0044085559970048205,True,0.15817173500545323
normal,512,0,64,1.2,6,fp32,512,449,235,214,1966,87.6953125,45.8984375,41.796875,52.338530066815146,3.83984375,0.9990234375,14.0,0.004202714680851966,True,0.13326357401092537
normal,512,0,64,1.5,4,fp32,512,502,24,478,1906,98.046875,4.6875,93.359375,4.780876494023905,3.72265625,0.99951171875,10.609375,0.004483183862225642,True,0.08879336499376222
normal,512,0,64,1.2,12,fp32,512,450,314,136,2909,87.890625,61.328125,26.5625,69.77777777777777,5.681640625,1.0,9.609375,0.0041470235533757095,True,0.14394007599912584
normal,512,0,64,1.2,8,fp32,512,449,282,167,2279,87.6953125,55.078125,32.6171875,62.806236080178174,4.451171875,1.0,11.2578125,0.00413384500295562,True,0.15554989501833916
normal,512,0,64,1.5,1,fp32,512,501,13,488,495,97.8515625,2.5390625,95.3125,2.594810379241517,0.966796875,0.99951171875,11.125,0.00448270918448944,True,0.10739843500778079
normal,512,1,64,1.001,4,fp32,512,8,8,0,8,1.5625,1.5625,0.0,100.0,0.015625,0.9990234375,12.7578125,0.004449767647252365,True,0.08248618600191548
normal,512,1,64,1.001,2,fp32,512,8,8,0,8,1.5625,1.5625,0.0,100.0,0.015625,0.9990234375,12.7578125,0.004449767647252365,True,0.11420932901091874
normal,512,0,64,1.5,6,fp32,512,504,25,479,2804,98.4375,4.8828125,93.5546875,4.9603174603174605,5.4765625,0.99951171875,10.609375,0.004459507382926794,True,0.1440808269835543
normal,512,0,64,1.2,16,fp32,512,456,343,113,3269,89.0625,66.9921875,22.0703125,75.21929824561404,6.384765625,1.0,10.953125,0.004064172761164428,True,0.15588561299955472
normal,512,1,64,1.001,6,fp32,512,8,8,0,8,1.5625,1.5625,0.0,100.0,0.015625,0.9990234375,12.7578125,0.004449767647252365,True,0.10997693400713615
normal,512,1,64,1.001,1,fp32,512,8,8,0,8,1.5625,1.5625,0.0,100.0,0.015625,0.9990234375,12.7578125,0.004449767647252365,True,0.13618947702343576
normal,512,1,64,1.001,8,fp32,512,8,8,0,8,1.5625,1.5625,0.0,100.0,0.015625,0.9990234375,12.7578125,0.004449767647252365,True,0.1107923419913277
normal,512,1,64,1.005,6,fp32,512,28,28,0,28,5.46875,5.46875,0.0,100.0,0.0546875,0.9951171875,12.7265625,0.004403123963833083,True,0.08248855598503724
normal,512,1,64,1.001,16,fp32,512,8,8,0,8,1.5625,1.5625,0.0,100.0,0.015625,0.9990234375,12.7578125,0.004449767647252365,True,0.1367113479936961
normal,512,1,64,1.001,12,fp32,512,8,8,0,8,1.5625,1.5625,0.0,100.0,0.015625,0.9990234375,12.7578125,0.004449767647252365,True,0.14224056800594553
normal,512,1,64,1.005,4,fp32,512,28,28,0,28,5.46875,5.46875,0.0,100.0,0.0546875,0.9951171875,12.7265625,0.004403123963833083,True,0.10821423900779337
normal,512,0,64,1.5,12,fp32,512,504,51,453,5210,98.4375,9.9609375,88.4765625,10.119047619047619,10.17578125,1.0,10.109375,0.00438280822172878,True,0.18396072401083075
normal,512,0,64,1.5,2,fp32,512,501,16,485,973,97.8515625,3.125,94.7265625,3.193612774451098,1.900390625,1.0,11.5234375,0.004518618155009515,True,0.19690217898460105
normal,512,1,64,1.01,1,fp32,512,45,38,7,44,8.7890625,7.421875,1.3671875,84.44444444444444,0.0859375,0.9990234375,12.3203125,0.004426279120719874,True,0.07799012499162927
normal,512,1,64,1.005,16,fp32,512,28,28,0,28,5.46875,5.46875,0.0,100.0,0.0546875,0.9951171875,12.7265625,0.004403123963833083,True,0.10403781599598005
normal,512,1,64,1.005,8,fp32,512,28,28,0,28,5.46875,5.46875,0.0,100.0,0.0546875,0.9951171875,12.7265625,0.004403123963833083,True,0.10984796797856688
normal,512,1,64,1.005,1,fp32,512,28,28,0,28,5.46875,5.46875,0.0,100.0,0.0546875,0.9951171875,12.7265625,0.004403123963833083,True,0.13678662999882363
normal,512,1,64,1.005,12,fp32,512,28,28,0,28,5.46875,5.46875,0.0,100.0,0.0546875,0.9951171875,12.7265625,0.004403123963833083,True,0.11194134899415076
normal,512,1,64,1.005,2,fp32,512,28,28,0,28,5.46875,5.46875,0.0,100.0,0.0546875,0.9951171875,12.7265625,0.004403123963833083,True,0.1363141329784412
normal,512,0,64,1.5,8,fp32,512,503,42,461,3630,98.2421875,8.203125,90.0390625,8.34990059642147,7.08984375,1.0,11.015625,0.004456877093302477,True,0.21883986800094135
normal,512,1,64,1.01,2,fp32,512,36,36,0,40,7.03125,7.03125,0.0,100.0,0.078125,0.98876953125,13.0859375,0.004477312609322675,True,0.11326919199200347
normal,512,1,64,1.01,4,fp32,512,36,36,0,40,7.03125,7.03125,0.0,100.0,0.078125,0.98876953125,13.0859375,0.004477312609322675,True,0.11169967401656322
normal,512,1,64,1.01,6,fp32,512,36,36,0,40,7.03125,7.03125,0.0,100.0,0.078125,0.98876953125,13.0859375,0.004477312609322675,True,0.11120677800499834
normal,512,1,64,1.01,8,fp32,512,36,36,0,40,7.03125,7.03125,0.0,100.0,0.078125,0.98876953125,13.0859375,0.004477312609322675,True,0.11104068899294361
